R001758,E000052,topic,0.6659
R001759,E000420,topic,0.1342
R001760,E001122,topic,0.1441
R001761,E000914,topic,0.4808
R001762,E001312,topic,0.9213
R001763,E000487,topic,0.3476
R001764,E000614,topic,0.9908
R001765,E000433,topic,0.8898
R001766,E000519,topic,0.7335
R001767,E001216,topic,0.8658
R001768,E000972,topic,0.8139
R001769,E000109,topic,0.2683
R001770,E001153,topic,0.9878
R001771,E000141,topic,0.1129
R001772,E000207,topic,0.07
R001773,E001441,topic,0.8676
R001774,E001796,topic,0.5859
R001775,E001460,topic,0.1783
R001776,E000644,topic,0.1067
R001777,E000323,topic,0.3169
R001778,E001378,topic,0.2519
R001779,E001836,topic,0.369
R001780,E000544,topic,0.3129
R001781,E000112,topic,0.701
R001782,E001508,topic,0.739
R001783,E001691,topic,0.8892
R001784,E001174,topic,0.6274
R001785,E001544,topic,0.7407
R001786,E001009,topic,0.3204
R001787,E000286,topic,0.3101
R001788,E000190,topic,0.1061
R001789,E001994,topic,0.0563
R001790,E000085,topic,0.6734
R001791,E000042,topic,0.2414
R001792,E001096,topic,0.994
R001793,E001523,topic,0.9734
R001794,E001047,topic,0.9636
R001795,E001740,topic,0.9743
R001796,E001643,topic,0.7619
R001797,E000800,topic,0.425
R001798,E000100,topic,0.5828
R001799,E000814,topic,0.7065
R001800,E000650,topic,0.7805
R001801,E000586,topic,0.1875
R001802,E000945,topic,0.0352
R001803,E000967,topic,0.5655
R001804,E001513,topic,0.4415
R001805,E001537,topic,0.1911
R001806,E001221,topic,0.9416
R001807,E000794,topic,0.114
R001808,E001079,topic,0.3478
R001809,E001352,topic,0.7401
R001810,E001146,topic,0.5073
R001811,E000256,topic,0.9391
R001812,E001671,topic,0.9871
R001813,E001180,topic,0.8821
R001814,E000517,topic,0.985
R001815,E001685,topic,0.4926
R001816,E001732,topic,0.4046
R001817,E001271,topic,0.3647
R001818,E001040,topic,0.3819
R001819,E001904,topic,0.8829
R001820,E000333,topic,0.7978
R001821,E001685,topic,0.0601
R001822,E001238,topic,0.1238
R001823,E001736,topic,0.6549
R001824,E000036,topic,0.4218
R001825,E001934,topic,0.6374
R001826,E001544,topic,0.2995
R001827,E001433,topic,0.0354
R001828,E000327,topic,0.2442
R001829,E000787,topic,0.4395
R001830,E000152,topic,0.1512
R001831,E001003,topic,0.7383
R001832,E000483,topic,0.6633
R001833,E000468,topic,0.2467
R001834,E001208,topic,0.2229
R001835,E000995,topic,0.705
R001836,E001129,topic,0.685
R001837,E000632,topic,0.7328
R001838,E001299,topic,0.3055
R001839,E000830,topic,0.4692
R001840,E001417,topic,0.1452
R001841,E000351,topic,0.0866
R001842,E000241,topic,0.1681
R001843,E001100,topic,0.0315
R001844,E001523,topic,0.5414
R001845,E001739,topic,0.8943
R001846,E000528,topic,0.5233
R001847,E000020,topic,0.8156
R001848,E000720,topic,0.6875
R001849,E000112,topic,0.7088
R001850,E000614,topic,0.2461
R001851,E000227,topic,0.4659
R001852,E001737,topic,0.181
R001853,E001466,topic,0.5176
R001854,E000875,topic,0.9778
R001855,E000587,topic,0.667
R001856,E000148,topic,0.7691
R001857,E000959,topic,0.6138
R001858,E001133,topic,0.1949
R001859,E000371,topic,0.9758
R001860,E000042,topic,0.6367
R001861,E000533,topic,0.6207
R001862,E001415,topic,0.9978
R001863,E000070,topic,0.395
R001864,E001341,topic,0.3351
R001865,E001586,topic,0.9723
R001866,E001174,topic,0.1565
R001867,E001610,topic,0.6826
R001868,E001145,topic,0.6617
R001869,E000405,topic,0.3763
R001870,E000677,topic,0.4897
R001871,E001925,topic,0.2724
R001872,E001616,topic,0.8757
R001873,E001737,topic,0.7396
R001874,E000587,topic,0.6711
R001875,E001277,topic,0.2418
R001876,E001706,topic,0.9029
R001877,E001174,topic,0.8817
R001878,E001039,topic,0.7577
R001879,E000964,topic,0.0752
R001880,E000550,topic,0.7718
R001881,E000275,topic,0.2369
R001882,E001062,topic,0.8046
R001883,E000058,topic,0.0692
R001884,E001867,topic,0.0306
R001885,E000252,topic,0.2152
R001886,E000658,topic,0.0963
R001887,E000631,topic,0.2655
R001888,E001994,topic,0.7167
R001889,E000955,topic,0.752
R001890,E000626,topic,0.5565
R001891,E001515,topic,0.9462
R001892,E000118,topic,0.0635
R001893,E001897,topic,0.5383
R001894,E001116,topic,0.5794
R001895,E000826,topic,0.6769
R001896,E000352,topic,0.575
R001897,E000509,topic,0.4325
R001898,E001936,topic,0.2096
R001899,E001492,topic,0.3652
R001900,E000127,topic,0.1149
R001901,E001694,topic,0.1621
R001902,E001312,topic,0.7131
R001903,E000759,topic,0.8055
R001904,E001619,topic,0.344
R001905,E001754,topic,0.627
R001906,E001594,topic,0.992
R001907,E001950,topic,0.8468
R001908,E000611,topic,0.7994
R001909,E001187,topic,0.3584
R001910,E001731,topic,0.1556
R001911,E001192,topic,0.0295
R001912,E001009,topic,0.1778
R001913,E001413,topic,0.1944
R001914,E000973,topic,0.426
R001915,E000108,topic,0.5795
R001916,E001217,topic,0.3603
R001917,E000838,topic,0.196
R001918,E000854,topic,0.9796
R001919,E001093,topic,0.2598
R001920,E000931,topic,0.6279
R001921,E001262,topic,0.4017
R001922,E000337,topic,0.2158
R001923,E001525,topic,0.6587
R001924,E001263,topic,0.474
R001925,E000467,topic,0.9929
R001926,E001339,topic,0.262
R001927,E000247,topic,0.6603
R001928,E000689,topic,0.1304
R001929,E000988,topic,0.9251
R001930,E001644,topic,0.5713
R001931,E001852,topic,0.4546
R001932,E001904,topic,0.6372
R001933,E001425,topic,0.6469
R001934,E001234,topic,0.3895
R001935,E000232,topic,0.7829
R001936,E000672,topic,0.3386
R001937,E000438,topic,0.4038
R001938,E001282,topic,0.1496
R001939,E000316,topic,0.5197
R001940,E001615,topic,0.3632
R001941,E000905,topic,0.514
R001942,E000591,topic,0.6183
R001943,E001702,topic,0.4678
R001944,E001367,topic,0.4575
R001945,E001993,topic,0.5488
R001946,E001297,topic,0.0159
R001947,E001847,topic,0.7061
R001948,E001182,topic,0.2045
R001949,E001009,topic,0.9727
R001950,E001903,topic,0.8591
R001951,E000248,topic,0.638
R001952,E001962,topic,0.9971
R001953,E000127,topic,0.5806
R001954,E001805,topic,0.7951
R001955,E000705,topic,0.1713
R001956,E001586,topic,0.6239
R001957,E000719,topic,0.2214
R001958,E000524,topic,0.4962
R001959,E000467,topic,0.9078
R001960,E001434,topic,0.6619
R001961,E001608,topic,0.8385
R001962,E000945,topic,0.5477
R001963,E001661,topic,0.1721
R001964,E001317,topic,0.2832
R001965,E001046,topic,0.8162
R001966,E001906,topic,0.1366
R001967,E001328,topic,0.5868
R001968,E001741,topic,0.7693
R001969,E001125,topic,0.4897
R001970,E001853,topic,0.3949
R001971,E001473,topic,0.694
R001972,E000034,topic,0.4498
R001973,E000801,topic,0.5596
R001974,E001074,topic,0.811
R001975,E001650,topic,0.3417
R001976,E001534,topic,0.0335
R001977,E001109,topic,0.0238
R001978,E001532,topic,0.8042
R001979,E000821,topic,0.7391
R001980,E001911,topic,0.7168
R001981,E001212,topic,0.7836
R001982,E000179,topic,0.5139
R001983,E001094,topic,0.7295
R001984,E001179,topic,0.7959
R001985,E000759,topic,0.5432
R001986,E001743,topic,0.9611
R001987,E000829,topic,0.9213
R001988,E001109,topic,0.2554
R001989,E000047,topic,0.91
R001990,E000502,topic,0.5978
R001991,E000044,topic,0.7375
R001992,E000937,topic,0.5108
R001993,E001434,topic,0.7705
R001994,E000387,topic,0.6438
R001995,E001505,topic,0.1746
R001996,E000984,topic,0.0049
R001997,E000769,topic,0.7617
R001998,E000479,topic,0.7921
R001999,E001207,topic,0.1859
